usage_mins,monthly_bill,support_calls,churn
568.7971260416523,61.631522360549496,4,0
389.7208296340963,64.24876287276496,2,0
445.59168992869684,81.75742078129444,3,0
531.9279810344902,94.33264185078534,4,1
580.8056785825167,93.57739724771949,3,1
481.7432426122702,61.56203231810338,2,0
583.3779067576562,83.58449008270969,2,1
539.5751398690512,68.83828075308377,2,0
585.3010514293424,34.06069124208251,1,0
803.7761481255712,89.85957673897353,3,0
598.1391460938039,110.77155314623738,4,1
527.4988433627045,94.41198480927824,2,1
782.7225108871445,65.29797641221384,3,1
656.2056421721436,37.53777488970514,2,0
590.1408543323843,96.05907228369824,2,1
639.2835681536159,71.64070873794758,2,1
553.1757460824821,117.70580693160657,3,1
640.5587400866054,72.90510946156347,2,0
630.1721695521549,46.04140252596008,1,0
665.9751720974873,98.19503899947492,4,1
527.5919292596303,57.21412754596726,3,0
608.7486568587295,56.730993221570365,3,1
596.8683842545422,67.23238502119547,3,1
573.1205317500306,71.21199856657546,2,0
664.9501116107477,67.01806330628122,1,1
807.1319639471983,72.966145813207,5,1
601.8392830889405,25.907836196113422,2,0
550.3793398468589,57.598833238122495,3,0
667.178999246022,77.06390065231399,1,1
572.2767567582994,100.79714629423455,2,0
711.2376850494394,63.53099541920135,0,1
687.7991043529661,73.63657007683452,0,0
759.1294867549449,63.50518363245202,5,0
607.8112901608584,79.2094518325367,3,1
545.5304643418218,70.291954804631,3,1
651.3481404752882,64.23771203775449,2,1
484.95272900116964,58.611014174274096,5,0
691.7403139126379,49.53492554446109,1,0
363.61707450563654,39.23201192005557,2,0
547.2496858358858,52.821207756867004,1,0
723.8346800734388,101.2944855825355,1,0
781.8002448972649,60.45570914119685,4,1
561.3647053041428,31.822941372537905,4,1
472.92562802762205,55.81316481858418,3,0
531.533971461294,74.90585145399243,3,0
472.3179119559099,70.94753517252987,8,0
559.0020537415808,89.29980816037565,3,0
619.7640579816892,59.512927512466725,3,1
692.3580380274959,65.69676646089044,5,1
513.3433613636071,64.12624685153122,2,1
624.4807994725936,67.82481589328621,3,1
584.1237662653654,65.60687175675153,4,1
632.3950114507495,2.1868414309710005,1,0
397.20228285286504,74.00989687928401,3,0
616.1442137591958,52.83419143991192,3,1
570.6908257953478,81.86906070854016,1,1
463.6811728094403,30.44205399286107,3,0
706.3527149545624,54.71034267691914,2,0
698.7906160564564,75.81077511297639,3,0
665.0165217880532,63.36449262728149,1,1
516.1117495876016,81.49611552399529,2,0
787.7080806959224,100.73505876441179,2,0
596.4599164333845,58.18330023939013,2,0
561.8913528210994,72.91677776446934,4,1
609.1955546710227,90.72482865563478,2,0
769.4637801343797,72.47143503822156,1,1
706.852077918803,100.20918134996967,0,1
501.81428435379325,58.975855484250225,5,1
580.4199881457628,75.02442272940358,3,0
681.1366669495048,62.064818107918796,4,0
531.403793249969,121.59694906072913,1,1
749.3976465019546,96.54398387738499,4,1
577.9943692143846,48.843663635114154,3,0
509.0579266059936,74.70325519019373,2,0
430.1952167966115,79.54092510714679,5,1
405.74877946618653,102.58645000902031,1,0
601.6142955072786,34.10002443200613,6,0
606.746947144445,89.76706795749702,5,1
664.6899345573294,74.45940540416083,4,1
757.4472197753958,75.78821107404697,8,1
612.308724225489,68.23183956092859,4,1
755.7135552243897,53.903783032524544,3,0
454.63102869419976,82.39146768716817,1,1
594.5349181318315,89.10033172894704,3,0
507.7394175228366,51.86202956931753,5,1
566.4018687186211,77.76654847413369,1,0
538.3555620423333,72.72771506417851,6,1
608.6913437878112,80.7780021708362,4,1
590.3246995190945,82.65178789728779,1,1
618.0783941243532,83.60948321324489,3,0
624.871461241906,49.3615742788313,3,0
547.9688093866914,83.0114867033298,6,1
602.1782634863467,82.12846673806436,2,0
516.9849214120942,75.71446301703395,3,0
667.2869784204374,107.56573410586219,5,1
575.2471720360127,37.69986930095247,5,0
783.4479356593954,41.42852630674746,5,1
627.0845074770407,49.235644282159996,2,0
567.5379954442668,76.28818432564555,6,1
780.6497501176802,101.74050977340448,1,1
643.1631254325661,75.33250440787718,2,0
512.8682237377943,53.62853363540327,2,1
641.1213717712312,94.57781745587658,2,0
537.2569100381818,48.6757315638999,4,0
590.6786421898602,97.27497592898979,2,1
651.22665750824,52.88350390385847,1,0
549.3124285717855,77.89974351477332,1,1
558.5158394565171,39.068077012430685,1,0
429.31541882018234,34.481971531578814,1,0
462.12831912651336,72.44453673976327,5,0
523.7386006131247,72.0081473578133,4,0
561.7928678921664,71.13941369323389,3,1
677.025886414617,71.18329202447087,4,1
666.99235952354,75.93561404052656,2,0
569.5841997928604,98.07354772901297,4,1
368.6549987655777,70.48384018197673,2,0
636.9345025254726,39.321381225863774,6,0
784.3544028462475,120.87368082500672,0,1
491.1804980965865,51.58817465580813,3,0
490.1226750233534,54.366967534254876,1,0
650.7190513020466,82.91420239349733,2,1
710.3662586316486,111.34563430194626,1,1
526.3343090553273,60.49204601079744,5,0
693.5597688237556,43.28996510986367,0,0
588.8713435772285,58.06613479720754,5,1
614.4975262716443,85.65318501706278,1,0
548.3729605574338,115.75164732594519,4,1
501.722225892114,76.29682260369506,1,0
493.1398661525383,43.09557111179008,2,1
584.6364353086394,83.99375249678421,2,0
435.45535746443073,70.4799245427241,3,0
719.2028182787848,53.17592573686909,2,0
601.048503962483,49.24684133090644,2,1
738.0438370934373,66.51648977876847,3,1
631.0733583966315,34.821917885854965,2,0
578.5845188700866,72.42781898305522,1,0
655.1147319025582,57.35640103792602,5,0
621.4261775776259,56.10508611584659,8,0
525.2116559971147,74.02308500037486,4,0
804.4631776254771,35.103261651645795,1,0
617.6382357945507,37.52096589981583,1,0
482.7542106274892,82.66518218177488,0,0
617.2994947983493,74.1276332894275,5,1
397.90412636482887,75.6619168491859,3,1
568.9573719925291,37.60881814727298,6,0
701.5630550150476,83.73337262895974,2,1
704.7031625336305,82.2112039700356,1,1
846.2510094492545,34.224991371833006,2,1
491.56003695562265,63.048761472211744,0,0
544.167288507887,55.439847621131634,2,0
774.9733014845625,74.94502314272603,2,1
606.8443826169479,95.23249431784483,2,1
446.17387523448565,89.75823551625959,7,1
700.3603636410883,71.33075538485573,6,1
640.7208506787454,101.3548457926579,2,1
720.6502237685905,61.02434714212406,2,1
609.03673594273,68.60159522749375,3,0
647.1023427148484,104.62687212942731,4,1
720.0905989786504,59.65403360333043,7,1
498.91925479377045,84.68325113012055,4,0
593.2789565923988,47.786051721642245,2,0
556.290997918863,77.62350681085843,2,0
587.0204511831322,83.859501690355,2,1
598.9123475885007,68.60642758117277,1,1
460.2408960812316,71.41591943682558,4,1
771.0158014418081,71.63594034769257,3,1
362.9882592404426,62.08672878301169,4,0
567.9944574941193,73.46948489414534,2,0
672.5335311886877,61.17414352930295,2,1
590.5479241626833,78.022495897369,6,1
525.7956417235882,54.152304937041706,5,1
497.42552043819654,80.77166166007328,5,1
701.6058676195493,88.36449782615288,7,1
540.4578376692142,64.04380639517944,1,0
593.0086621153721,86.44684607461193,5,0
565.3137181079179,57.98590192913981,3,0
688.5165217991183,60.233112125747724,2,1
818.3854000411152,57.62581121295265,3,1
666.7735803541686,74.62632408182732,5,1
599.9212557368454,72.09459033638694,3,0
644.5072829246903,84.13612155066454,4,1
512.8931834109806,52.668218684933294,3,0
669.5229215358754,75.30216074295002,6,1
621.725381999618,71.64957733970625,2,0
592.718533559533,107.59877436019654,4,1
550.4801531491081,57.24221757291764,3,1
478.0774958080694,78.53415017033862,6,0
441.714720911797,91.08300076888116,1,0
707.1429586955638,67.57695117909303,4,1
550.1222787067743,50.69091044574904,1,0
425.19568561364986,33.15267413611123,3,0
721.792351949306,24.67317031137214,1,0
685.5430277736074,46.854891800144635,5,0
739.3171255678362,91.6127577881349,0,1
511.2278070773078,72.2384646484579,1,0
650.5887663628275,90.92624603455985,6,1
534.4976344508644,66.26638466585102,5,1
514.1634560710319,58.757311175047995,4,0
535.6872544673322,67.73801820323118,1,0
723.8131449993808,89.66166220281106,2,1
472.003492888678,119.95978847524272,5,1
515.8786518500358,47.770655609660665,6,0
473.8090359587869,51.42816886403369,4,0
628.2778556530673,60.85291882061295,2,1
582.4405554518419,72.37099155496404,0,1
599.2061476188537,79.06458863038705,3,0
329.29632792061085,89.06114935817895,3,0
480.7080389455789,80.26777792757947,4,1
598.254762012964,83.88102280462701,4,1
639.2506214566976,88.73303909232774,1,0
526.5411355868367,107.24912120678454,1,1
636.8726007537672,82.45800421986148,4,1
564.9399277687334,73.2853838580192,3,0
559.5737080176101,67.25911992269049,3,0
584.9632571512097,44.65721398629259,0,0
633.7561764512603,59.50177410356478,3,0
756.0467055476641,74.18109074982338,3,1
306.59834655391165,64.14248579777714,0,0
559.8786143894844,70.0537804618926,2,0
518.7715849597543,96.38025049130938,3,1
783.8527841696105,106.29644079115482,4,1
712.4217433008245,72.83495206773537,6,1
719.6541933071251,73.58431371223885,4,1
578.8017726025647,96.01816961601628,1,1
580.2873937482641,81.5999693404372,2,0
521.3977044228884,43.999712086764774,1,1
460.895280740688,72.99891330887115,3,1
532.3811336613253,48.57676571506886,6,0
605.4477399648414,87.86230707609396,1,0
494.9147377117935,84.83791052744121,2,1
401.9562175715372,65.85745080159312,3,0
548.7601146601046,61.99832935709874,1,0
719.3519906510624,96.6187268066541,3,0
548.5198837691642,48.57982414247308,3,1
466.3370690009605,92.54651212581348,2,0
370.87184148042377,68.43774620462617,2,0
680.7686337401885,87.77495331028203,8,1
640.6526414998436,89.27223954452774,2,1
536.4748670832779,53.31195802590069,3,1
743.8805430279467,26.725364614791225,2,0
769.8754009872167,108.4974705297306,3,1
540.9495732859425,67.12293023572906,3,1
489.3007710328508,89.42571517700748,4,1
752.749781487353,47.16109703471734,2,0
673.6585620421513,109.56158125360284,1,1
499.72886236082377,59.14084323742281,1,0
496.0049061127251,86.4620447718712,7,1
559.4329477240811,103.96753557974539,1,0
458.155314434302,81.92513425891349,5,1
479.3178626499097,75.01410710247534,4,1
689.7131786244911,69.01271116409067,6,1
427.6884718665682,55.67758440292391,5,0
789.7895601657463,112.91118422302338,8,0
699.6911106619782,62.2216094073246,3,1
503.9016700709646,96.93255640643073,2,0
588.8016053839781,61.78120005992763,2,0
832.922635079524,95.73479174182374,2,0
697.1224959923553,88.39458359657522,4,1
557.5862800966536,67.23647436002418,6,1
736.1671461093655,29.156890638945498,4,0
730.4504910375689,77.62321298573525,4,0
575.8432483766883,74.68676715418363,3,1
547.619276842473,48.249743573127084,4,0
608.8156311784462,75.46441531650936,3,1
402.954897425477,93.1621406083378,2,1
600.6417249015929,70.75362192806404,0,1
541.1679517471131,54.078101302074955,2,1
437.87584172030137,113.055945266225,5,1
639.1421911348577,97.31672487825146,6,1
636.8103457433326,73.40431813919126,5,1
772.755789237695,72.18247152776297,3,0
723.8286434083197,95.44246587952004,3,1
593.8008199466817,57.36042583547852,2,0
573.9278688256085,76.2766900117095,3,0
865.2363977401116,81.89158348914657,4,1
678.718636672967,66.12933675147075,6,1
477.70265133746517,66.0618996828133,2,0
559.5180529795005,70.1763239583666,1,0
604.1322877855858,64.18387288106149,3,1
648.7237449859788,74.77802940271825,1,0
438.34679745906976,63.73774199155349,0,0
559.755329606236,55.93307735738888,2,1
455.2795930101439,93.92960358518317,3,0
530.979518467854,77.24399983089097,2,0
499.14744348082115,75.37380363157834,2,1
642.5187774880377,82.4095359067843,1,1
929.4318162701516,50.8529033755415,3,1
471.16294407430667,40.68631369241416,3,0
738.1477737035679,59.276150370087336,2,1
583.9616209395699,84.2900230154384,4,1
621.4148504772043,62.18265304772346,7,1
541.6455166584414,51.983177300617,1,1
750.6293418230831,73.49866067689373,5,1
629.3174415435066,71.24872093114632,4,0
343.63670547675673,74.04570018570017,3,0
849.2892970118751,92.87801886944743,6,1
533.5711391585305,82.3468934277543,2,1
612.6591350320582,80.43332953390818,1,1
